agricultureStructureIndicator,asOfDate,basementEnclosureCrawlspaceType,policyCount,crsClassificationCode,dateOfLoss,elevatedBuildingIndicator,elevationCertificateIndicator,elevationDifference,baseFloodElevation,ratedFloodZone,houseWorship,locationOfContents,lowestAdjacentGrade,lowestFloorElevation,numberOfFloorsInTheInsuredBuilding,nonProfitIndicator,obstructionType,occupancyType,originalConstructionDate,originalNBDate,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,amountPaidOnIncreasedCostOfComplianceClaim,postFIRMConstructionIndicator,rateMethod,smallBusinessIndicatorBuilding,totalBuildingInsuranceCoverage,totalContentsInsuranceCoverage,yearOfLoss,primaryResidenceIndicator,buildingDamageAmount,buildingDeductibleCode,netBuildingPaymentAmount,buildingPropertyValue,causeOfDamage,condominiumCoverageTypeCode,contentsDamageAmount,contentsDeductibleCode,netContentsPaymentAmount,contentsPropertyValue,disasterAssistanceCoverageRequired,eventDesignationNumber,ficoNumber,floodCharacteristicsIndicator,floodWaterDuration,floodproofedIndicator,floodEvent,iccCoverage,netIccPaymentAmount,nfipRatedCommunityNumber,nfipCommunityNumberCurrent,nfipCommunityName,nonPaymentReasonContents,nonPaymentReasonBuilding,numberOfUnits,buildingReplacementCost,contentsReplacementCost,replacementCostBasis,stateOwnedIndicator,waterDepth,floodZoneCurrent,buildingDescriptionCode,rentalPropertyIndicator,state,reportedCity,reportedZipCode,countyCode,censusTract,censusBlockGroupFips,latitude,longitude,id
0,2025-09-09T00:00:00.000Z,,1,,1998-09-10T00:00:00.000Z,0,,,,AE,0,,,,1,0,10,1,1970-07-01T00:00:00.000Z,1995-05-26T00:00:00.000Z,14687.02,0.00,0.00,0,1,0,47300,0,1998,0,15687,1,14687.02,51840,4,N,,0,0.00,,0,,616,,0,0,Flooding,20000,0.00,485481,,,,,1,64800,,A,0,0,,,0,TX,Currently Unavailable,77565,48167,48167721600,481677216001,29.5,-95.0,1941faa2-fef4-4564-8f5e-74f4be253491
0,2025-09-09T00:00:00.000Z,,1,8,2004-09-16T00:00:00.000Z,1,,,,X,0,4,,,3,0,10,6,2003-03-24T00:00:00.000Z,2003-03-27T00:00:00.000Z,,,,1,7,1,500000,500000,2004,0,,F,0.00,,0,N,,F,0.00,,0,,643,,0,0,Hurricane Ivan,30000,0.00,120013,120013,"PANAMA CITY BEACH, CITY OF",97,97,1,,,A,0,0,X,1,0,FL,Currently Unavailable,32413,12005,12005002704,120050027042,30.2,-85.9,db155f36-986d-4eb8-b3d3-b60f86bb0e17
0,2025-09-09T00:00:00.000Z,1,1,,1985-09-27T00:00:00.000Z,0,,,10.0,A07,0,2,,,3,0,10,1,1492-10-12T00:00:00.000Z,1978-04-21T00:00:00.000Z,562.00,0.00,0.00,0,1,0,45000,5000,1985,0,1062,0,562.00,130900,1,N,,0,0.00,,0,,531,,0,0,Hurricane Gloria,,0.00,345288,,,97,,1,0,,A,0,3,,,0,NJ,Currently Unavailable,08204,34009,34009022000,340090220003,38.9,-74.9,ed11bd31-be28-4bb1-a7da-2c0ac1a77836
0,2025-09-09T00:00:00.000Z,,1,,1983-08-18T00:00:00.000Z,0,,,,A11,0,3,,,1,0,10,1,1492-10-12T00:00:00.000Z,1982-10-01T00:00:00.000Z,1519.00,0.00,0.00,0,1,0,15000,3000,1983,0,2500,0,1519.00,20000,1,N,,0,0.00,,0,,501,,0,0,Hurricane Alicia,,0.00,485469,,,97,,1,0,,A,0,0,,,0,TX,Currently Unavailable,77552,48167,,,29.2,-94.9,c5a3c54b-dcbc-47e9-a8b7-4f3404a71dd7
0,2025-09-09T00:00:00.000Z,0,1,6,2022-09-28T00:00:00.000Z,0,,0.0,8.0,AE,0,4,3.8,8.1,2,0,,11,2015-01-01T00:00:00.000Z,2022-12-07T00:00:00.000Z,4546.92,0.00,0.00,1,RatingEngine,0,250000,100000,2022,0,5797,F,4546.92,1712470,1,N,0,1,0.00,80000,0,FL0222,,,,0,Hurricane Ian,30000,0.00,125130,125130,"NAPLES, CITY OF",20,,1,1953855,100000,A,0,0,AE,1,0,FL,Currently Unavailable,34102,12021,12021000101,120210001012,26.1,-81.8,38fd6618-dbcd-44ab-b133-b316de488d84
0,2025-09-09T00:00:00.000Z,,1,,1997-07-12T00:00:00.000Z,0,,,,AE,0,3,,,1,0,10,4,1950-07-01T00:00:00.000Z,1997-05-04T00:00:00.000Z,1270.32,197867.57,0.00,0,1,0,33000,315000,1997,0,2020,1,1270.32,76230,4,N,198617,1,197867.57,0,0,,,,0,0,,15000,0.00,225206,,,,,1,90750,0,A,0,0,,,0,LA,Currently Unavailable,70353,22109,22109001300,221090013001,29.4,-90.7,1f1aff78-9ff8-43bd-b808-fafac1a4fe34
0,2025-09-09T00:00:00.000Z,,1,,1994-12-17T00:00:00.000Z,0,4,1.0,,A,0,3,,,1,0,10,1,1972-01-01T00:00:00.000Z,1990-06-27T00:00:00.000Z,19929.57,8214.51,0.00,0,1,0,48400,10500,1994,0,20930,1,19929.57,35964,2,N,9215,1,8214.51,0,0,,,,0,0,,,0.00,481042,,,,,1,0,0,A,0,,,,0,TX,Currently Unavailable,75862,48471,48471790101,484717901013,31.0,-95.5,2b814e1a-5ffd-413f-8b17-bd74b98793a4
0,2025-09-09T00:00:00.000Z,0,1,,2003-09-18T00:00:00.000Z,1,3,-3.0,9.1,AE,0,,5.2,5.7,2,0,50,1,1987-01-01T00:00:00.000Z,2001-05-04T00:00:00.000Z,8724.33,0.00,0.00,1,2,0,131800,0,2003,1,9224,3,8724.33,88392,4,N,,,0.00,,0,,640,,0,0,Hurricane Isabel,30000,0.00,515527,515527,"HAMPTON, CITY OF",,,0,110490,,A,0,0,AE,,0,VA,Currently Unavailable,23669,51650,51650010800,516500108004,37.0,-76.3,0d5e6dc5-1c1d-4d2d-9711-57d8dd6cc32d
0,2025-09-09T00:00:00.000Z,,1,,2025-05-16T00:00:00.000Z,0,,,,A,0,,,,1,0,,15,,2022-10-07T00:00:00.000Z,,,,0,G,0,87200,0,2025,0,,H,0.00,,4,L,,H,0.00,,,,,,,0,,,0.00,290327,,ST. LOUIS COUNTY *,,,1,,,,0,,,,0,MO,Currently Unavailable,63133,29189,,,,,a079dd68-556b-4e5b-8c33-f624edef9dd4
0,2025-09-09T00:00:00.000Z,1,1,7,2011-08-27T00:00:00.000Z,1,,-3.0,8.3,AE,0,7,4.3,4.8,3,0,60,1,1996-10-10T00:00:00.000Z,2006-12-11T00:00:00.000Z,9167.01,0.00,0.00,1,2,0,250000,53600,2011,1,9318,F,9167.01,324918,1,N,,F,0.00,,0,,276,,0,0,Hurricane Irene,30000,0.00,375348,375348,DARE COUNTY*,,,1,391468,,R,0,0,AE,1,0,NC,Currently Unavailable,27949,37055,37055970101,370559701012,36.1,-75.7,490fb32b-aa10-42a4-826d-b00b5254f40e
0,2025-09-09T00:00:00.000Z,0,1,,2022-09-28T00:00:00.000Z,0,,,,AE,0,,,,1,0,,11,1975-01-01T00:00:00.000Z,2009-09-25T00:00:00.000Z,105089.09,0.00,0.00,0,RatingEngine,0,250000,0,2022,1,110089,5,105089.09,352205,4,N,,,0.00,,,FL0222,,,,0,Hurricane Ian,30000,0.00,120067,120067,COLLIER COUNTY *,,,1,390752,,A,0,1,AE,1,0,FL,Currently Unavailable,34113,12021,12021010803,120210108031,26.1,-81.7,e34eaa03-1bc2-4f11-bc43-32a614df632e
0,2025-09-09T00:00:00.000Z,,1,,1988-11-23T00:00:00.000Z,0,2,,,V20,0,3,,,2,0,10,4,1974-07-01T00:00:00.000Z,1984-07-08T00:00:00.000Z,470.70,0.00,0.00,0,1,0,133100,22000,1988,0,1020,9,470.70,100000,1,N,,9,0.00,,0,,547,,0,0,Flooding,,0.00,125124,,,,,1,0,,A,0,,,,0,FL,Currently Unavailable,33931,12071,12071060102,120710601021,26.5,-82.0,ef3ea1d8-fac9-4699-bf68-9b98e24965b3
0,2025-09-09T00:00:00.000Z,,1,,1980-02-22T00:00:00.000Z,0,,,,C,0,3,,,1,0,10,1,1951-08-01T00:00:00.000Z,1977-09-27T00:00:00.000Z,436.66,0.00,0.00,0,1,0,62000,11600,1980,0,637,0,436.66,25700,4,N,,0,0.00,,0,,,,0,0,,,0.00,225204,,,97,,1,0,,R,0,1,,,0,LA,Currently Unavailable,70043,22087,22087030602,220870306021,29.9,-90.0,14612aee-49f6-4380-a1b3-3cafd7051033
0,2025-09-09T00:00:00.000Z,,1,,2005-08-29T00:00:00.000Z,0,,,,X,0,3,,,1,0,10,1,1967-01-01T00:00:00.000Z,1996-05-22T00:00:00.000Z,0.00,2500.00,0.00,0,7,0,50000,20000,2005,1,,1,0.00,,1,N,,1,0.00,,0,,654,,0,0,Hurricane Katrina,30000,0.00,225199,,,20,,1,,,A,0,1,,,0,LA,Currently Unavailable,70094,22051,22051027501,220510275012,30.0,-90.2,6e6bd3d6-4928-49cb-b336-e6ae21a4167f
0,2025-09-09T00:00:00.000Z,1,1,,1978-04-01T00:00:00.000Z,0,,,,,0,,,,1,0,,1,1492-10-12T00:00:00.000Z,1978-03-30T00:00:00.000Z,0.00,1366.00,0.00,0,,0,0,3300,1978,0,,,0.00,,1,,1566,,1366.00,3300,,,,,0,0,,,0.00,300144,,,,,1,,0,A,0,2,,,0,MT,Currently Unavailable,59526,30005,,,48.5,-108.7,fc873718-d405-4ae1-83ac-bdd2104930da
0,2025-09-09T00:00:00.000Z,0,1,,2015-09-27T00:00:00.000Z,1,1,,,AE,0,7,,,1,0,50,11,1950-01-01T00:00:00.000Z,2022-04-05T00:00:00.000Z,,,,0,RatingEngine,0,100000,20000,2015,1,1060,5,0.00,94032,4,N,,1,0.00,,0,,,,0,0,,30000,0.00,015007,015007,"MOBILE, CITY OF",20,01,1,117540,,R,0,2,AE,1,0,AL,Currently Unavailable,36605,01097,01097002000,010970020001,30.6,-88.1,c5af4b6d-a8e9-4af9-9bf2-9ccb71c297cc
0,2025-09-09T00:00:00.000Z,,1,,2001-06-11T00:00:00.000Z,0,,,,X,0,,,,1,0,10,1,1987-12-10T00:00:00.000Z,1998-04-10T00:00:00.000Z,3189.65,932.00,0.00,1,7,0,50000,12000,2001,1,3689,0,3189.65,72000,4,N,1432,0,932.00,0,0,,154,,0,0,Tropical Storm Allison,20000,0.00,220164,,,,,1,90000,0,A,0,0,,,0,LA,Currently Unavailable,70068,22095,22095070500,220950705003,30.1,-90.5,c0285cdb-08a8-413d-97c3-b722bfedbbd1
0,2025-09-09T00:00:00.000Z,0,1,5,2019-12-02T00:00:00.000Z,1,,,,X,0,7,,,2,0,50,1,1945-01-01T00:00:00.000Z,2017-10-18T00:00:00.000Z,,,,0,7,0,0,20000,2019,1,0,,0.00,0,0,N,0,1,0.00,0,0,,,,,0,,,0.00,060195,060195,MONTEREY COUNTY *,97,,0,0,0,A,0,0,X,1,1,CA,Currently Unavailable,93907,06053,06053014700,060530147003,36.8,-121.7,bc189eaf-f792-4d18-ba01-f04037cf90c2
0,2025-09-09T00:00:00.000Z,0,1,,2024-09-24T00:00:00.000Z,0,2,-4.0,8.0,AE,0,,3.8,4.2,2,0,,18,1935-01-01T00:00:00.000Z,2012-07-13T00:00:00.000Z,,,,0,RatingEngine,0,500000,0,2024,0,,D,0.00,,1,N,,,0.00,,0,FL0124,,,,0,Hurricane Helene,30000,0.00,125148,125148,"ST. PETERSBURG, CITY OF",,,1,,,A,0,,AE,8,0,FL,Currently Unavailable,33701,12103,12103020400,121030204003,27.8,-82.6,ff42486e-1ebc-4ed5-9c4c-2943764a88b8
0,2025-09-09T00:00:00.000Z,,1,,1982-06-18T00:00:00.000Z,0,,,12.0,A15,0,3,,,2,0,10,2,1972-07-01T00:00:00.000Z,1981-06-30T00:00:00.000Z,3936.40,177.43,0.00,0,1,0,151300,33100,1982,0,4137,0,3936.40,125000,4,N,378,0,177.43,30000,0,,72,,0,0,The 'No-Name Storm',,0.00,125149,,,,,1,0,0,A,0,1,,,0,FL,Currently Unavailable,,12103,12103028003,121030280031,27.7,-82.7,7c4e3f47-b66d-4714-9a77-4862eb5c3cb1
0,2025-09-09T00:00:00.000Z,,1,,2007-11-23T00:00:00.000Z,0,1,,,C,0,3,,,1,0,,1,1979-01-01T00:00:00.000Z,2006-08-06T00:00:00.000Z,,,,0,7,0,250000,100000,2007,1,,1,0.00,,4,N,,1,0.00,,0,,,,0,0,,30000,0.00,350045,,,06,06,1,,,A,0,,,,0,NM,Currently Unavailable,88310,35035,35035000401,350350004011,32.9,-105.9,8f085fed-b42e-48a5-bc99-242a06a4025a
0,2025-09-09T00:00:00.000Z,2,1,,1998-05-15T00:00:00.000Z,0,,,,A04,0,2,,,3,0,,1,1970-07-01T00:00:00.000Z,1998-03-06T00:00:00.000Z,,,,0,1,0,90000,5000,1998,1,,1,0.00,,4,N,,1,0.00,,0,,,,0,0,,20000,0.00,340319,,,97,02,1,,,A,0,,,,0,NJ,Currently Unavailable,07712,34025,34025806504,340258065041,40.2,-74.0,548ee11a-d065-4b6a-8ba8-aebfef036709
0,2025-09-09T00:00:00.000Z,,1,,1993-03-13T00:00:00.000Z,0,,,,A11,0,3,,,1,0,10,1,1972-01-01T00:00:00.000Z,1987-05-17T00:00:00.000Z,22274.85,0.00,0.00,0,1,0,60000,20000,1993,0,22775,9,22274.85,52686,1,N,,9,0.00,,0,,950,,0,0,Blizzard of 1993,,0.00,120063,,,,,0,0,,R,0,1,,,0,FL,Currently Unavailable,34428,12017,12017450500,120174505002,28.9,-82.6,97e6b198-3239-4241-bfb8-2cbdae355794
0,2025-09-09T00:00:00.000Z,,1,,1988-10-19T00:00:00.000Z,0,,,,X,0,3,,,1,0,10,1,1945-07-01T00:00:00.000Z,1988-03-16T00:00:00.000Z,,,,0,1,0,55000,11000,1988,0,,0,0.00,,4,N,,0,0.00,,0,,,,0,0,,,0.00,050181,,,08,08,0,,,A,0,0,,,0,AR,Currently Unavailable,72206,05119,05119000500,051190005001,34.7,-92.3,1a205405-bf96-4555-9ddb-ede1cf493b1c
0,2025-09-09T00:00:00.000Z,,1,,2017-08-26T00:00:00.000Z,0,3,0.0,53.0,AE,1,3,52.0,52.7,1,0,,1,1955-10-10T00:00:00.000Z,2016-07-01T00:00:00.000Z,180000.00,50000.00,0.00,0,B,0,180000,50000,2017,1,182046,A,180000.00,202261,2,N,70714,A,50000.00,70714,0,,682,,0,0,Hurricane Harvey,30000,0.00,480296,480296,"HOUSTON, CITY OF",,,1,252827,0,A,0,1,AE,1,0,TX,Currently Unavailable,77035,48201,48201420400,482014204001,29.7,-95.5,b2e6ef8d-831b-45aa-a718-0b3946a01aef
0,2025-09-09T00:00:00.000Z,,1,,1984-06-06T00:00:00.000Z,0,,,,C,0,3,,,1,0,10,2,1965-01-07T00:00:00.000Z,1984-03-23T00:00:00.000Z,0.00,1660.00,0.00,0,1,0,0,8000,1984,0,,,0.00,,4,N,2160,0,1660.00,10000,0,,,,0,0,,,0.00,220146,,,,,1,,0,A,0,1,,,0,LA,Currently Unavailable,71303,22079,22079010500,220790105005,31.3,-92.5,a0776037-6fe6-403c-b703-560e5e205bf2
0,2025-09-09T00:00:00.000Z,,1,,2005-08-30T00:00:00.000Z,0,,,,A03,0,3,,,1,0,10,1,1972-01-01T00:00:00.000Z,1996-05-29T00:00:00.000Z,132200.00,31300.00,0.00,0,1,0,132200,31300,2005,1,153986,1,132200.00,153986,B,N,50401,1,31300.00,0,0,,654,,0,0,Hurricane Katrina,30000,0.00,225204,,,,,1,171094,0,A,0,8,,,0,LA,Currently Unavailable,70043,22087,22087030601,220870306012,30.0,-90.0,5823d912-e486-4b05-8076-a7e27308f151
0,2025-09-09T00:00:00.000Z,,1,,1983-08-18T00:00:00.000Z,0,,,,A11,0,3,,,1,0,10,1,1492-10-12T00:00:00.000Z,1982-08-27T00:00:00.000Z,1372.97,0.00,0.00,0,1,0,20000,2600,1983,0,2372,0,1372.97,20000,1,N,,0,0.00,,0,,501,,0,0,Hurricane Alicia,,0.00,485470,,,97,,1,0,,A,0,1,,,0,TX,Currently Unavailable,77702,48245,48245001100,482450011003,30.1,-94.1,76b240b6-25d3-4181-a062-e240cc184c0d
0,2025-09-09T00:00:00.000Z,0,1,,2024-09-26T00:00:00.000Z,0,1,,,AE,0,3,,,1,0,,11,1952-01-01T00:00:00.000Z,2004-11-29T00:00:00.000Z,250000.00,59344.92,0.00,0,RatingEngine,0,250000,60000,2024,1,248793,5,250000.00,445783,1,N,61345,2,59344.92,98000,0,FL0124,,,,0,Hurricane Helene,30000,0.00,125148,125148,"ST. PETERSBURG, CITY OF",,,1,556029,0,R,0,3,AE,,0,FL,Currently Unavailable,33703,12103,12103024005,121030240052,27.8,-82.6,72e9e3cc-80c0-4cc0-9cab-ae6929a574b7
0,2025-09-09T00:00:00.000Z,,1,,2022-12-26T00:00:00.000Z,0,,,,AE,0,,5.5,10.6,1,0,,11,2017-01-01T00:00:00.000Z,2022-01-06T00:00:00.000Z,1982.32,0.00,0.00,0,RatingEngine,0,250000,100000,2022,1,3982,2,1982.32,313002,1,N,271,2,0.00,115000,,,,,,0,,30000,0.00,530331,,LUMMI INDIAN RESERVATION,01,,1,344471,120000,A,0,0,,,0,WA,Currently Unavailable,98248,53073,53073940001,530739400011,48.8,-122.7,71322f92-6208-4554-8b28-9c30245e16ef
0,2025-09-09T00:00:00.000Z,1,1,,2006-09-13T00:00:00.000Z,0,,,,A03,0,,,,2,0,10,1,1971-07-01T00:00:00.000Z,1993-07-16T00:00:00.000Z,2849.43,0.00,0.00,0,1,0,37000,0,2006,1,3850,2,2849.43,100000,4,N,,0,0.00,,0,,,,0,0,,30000,0.00,185176,,,,,1,100000,,A,0,1,,,0,IN,Currently Unavailable,46322,18089,18089040700,180890407001,41.6,-87.4,d8805f1b-c5ee-4fa4-8e94-bdea658a51fe
0,2025-09-09T00:00:00.000Z,,1,,2005-08-29T00:00:00.000Z,0,,,,X,0,3,,,3,0,,4,1970-01-01T00:00:00.000Z,2004-03-03T00:00:00.000Z,,,,0,1,0,0,105000,2005,0,,0,0.00,,0,N,,0,0.00,,2,,654,,0,0,Hurricane Katrina,,0.00,225199,,,16,,1,,,A,0,,,,0,LA,Currently Unavailable,70053,22051,22051025201,220510252012,29.9,-90.0,35d21f9f-92a1-46c2-ad87-bc482d6e52bf
0,2025-09-09T00:00:00.000Z,2,1,,2003-09-18T00:00:00.000Z,1,,-1.0,8.5,A04,0,4,7.6,7.6,3,0,50,4,1981-08-01T00:00:00.000Z,1985-05-14T00:00:00.000Z,16574.16,0.00,0.00,1,2,0,121700,0,2003,0,17075,0,16574.16,754840,1,N,,0,0.00,,0,,640,,0,0,Hurricane Isabel,30000,0.00,510104,,,,,1,888048,,A,0,14,,,0,VA,Currently Unavailable,23507,51710,51710004001,517100040011,36.9,-76.3,c94a50d9-1aaa-4d41-bbc7-0b32d358bcd4
0,2025-09-09T00:00:00.000Z,1,1,,1982-12-03T00:00:00.000Z,0,,,,A17,0,2,,,3,0,10,1,1935-07-01T00:00:00.000Z,1979-01-14T00:00:00.000Z,1389.49,0.00,0.00,0,1,0,16100,6300,1982,0,1674,0,1389.49,33300,1,N,,0,0.00,,0,,380,,0,0,Not a named storm,,0.00,290325,,,97,,1,0,,A,0,-1,,,0,MO,Currently Unavailable,63670,29186,29186960200,291869602001,38.0,-90.0,50940fe7-e12d-45e7-a3af-3189a6d4e6bf
0,2025-09-09T00:00:00.000Z,,1,,1998-01-07T00:00:00.000Z,0,,,,AE,0,3,,,1,0,10,1,1962-03-01T00:00:00.000Z,1998-01-07T00:00:00.000Z,2453.57,0.00,0.00,0,1,0,32000,10000,1998,1,3734,1,2453.57,62160,4,N,,1,0.00,,0,,,,0,0,,20000,0.00,280260,,,20,,1,250000,,A,0,6,,,0,MS,Currently Unavailable,39465,28035,28035010300,280350103001,31.4,-89.3,584ffa30-7f72-40c0-9267-21ee901d39a1
0,2025-09-09T00:00:00.000Z,2,1,,1991-10-31T00:00:00.000Z,1,3,2.0,7.0,AE,0,4,,8.5,3,0,60,2,1974-08-01T00:00:00.000Z,1990-01-17T00:00:00.000Z,,,,0,1,0,250000,73000,1991,1,,0,0.00,,4,N,,0,0.00,,0,,930,,0,0,"The ""Halloween"" Storm",20000,0.00,345293,,,98,98,1,,,A,0,0,,,0,NJ,Currently Unavailable,08753,34029,34029722401,340297224014,40.0,-74.1,aff850b2-0c17-4347-acc6-aaf7a6949e68
0,2025-09-09T00:00:00.000Z,4,1,,1978-05-03T00:00:00.000Z,0,,,,A01,0,,,,2,0,,1,1492-10-12T00:00:00.000Z,1977-09-03T00:00:00.000Z,2076.00,685.00,0.00,0,,0,30500,15000,1978,0,2276,,2076.00,35000,1,,885,,685.00,20000,,,7,,0,0,Flooding,,0.00,225199,,,,,1,0,0,A,0,4,,,0,LA,Currently Unavailable,70056,22051,22051025002,220510250023,29.9,-90.0,c5f2569a-3b79-4fac-aced-924fe4ba953a
0,2025-09-09T00:00:00.000Z,,1,,2024-09-26T00:00:00.000Z,0,,,,AE,0,,5.2,15.6,3,0,,11,2019-07-01T00:00:00.000Z,2023-10-18T00:00:00.000Z,0.00,0.00,0.00,0,RatingEngine,0,250000,32000,2024,0,3655,5,0.00,822503,4,N,,5,0.00,,,FL0124,,,,0,Hurricane Helene,30000,0.00,125149,,"ST. PETE BEACH, CITY OF",20,01,1,897026,,A,0,0,,,0,FL,Currently Unavailable,33706,12103,12103028002,121030280021,27.7,-82.7,e811f260-5890-4a01-ba42-06febe7256b6
0,2025-09-09T00:00:00.000Z,0,1,8,2012-08-29T00:00:00.000Z,1,1,,,AE,0,,,,1,0,10,11,1958-01-01T00:00:00.000Z,2022-06-30T00:00:00.000Z,13271.13,0.00,0.00,0,RatingEngine,0,72000,0,2012,0,15272,2,13271.13,103400,2,N,,,0.00,,0,,299,,0,0,Hurricane Isaac,30000,0.00,220204,220204,"SLIDELL, CITY OF",,,1,129250,,A,0,18,AE,,0,LA,Currently Unavailable,70458,22103,22103040900,221030409002,30.3,-89.8,044fdf06-7992-465e-ab2c-d1ddc4958918
0,2025-09-09T00:00:00.000Z,,1,,1992-12-11T00:00:00.000Z,0,,,,A08,0,3,,,2,0,10,2,1974-12-31T00:00:00.000Z,1987-10-22T00:00:00.000Z,0.00,768.50,0.00,0,1,0,157800,9300,1992,0,653,1,0.00,127200,1,N,1519,1,768.50,0,0,,567,,0,0,December Storm - Nor'easter,20000,0.00,345326,,,,,0,0,0,A,0,-1,,,0,NJ,Currently Unavailable,08406,34001,34001013301,340010133013,39.3,-74.5,bde0f00c-9595-4170-b516-dc2ea282a9f3
0,2025-09-09T00:00:00.000Z,2,1,,2007-04-16T00:00:00.000Z,0,,,,AE,0,,,,3,0,,4,1980-01-01T00:00:00.000Z,2004-02-18T00:00:00.000Z,17997.73,0.00,0.00,0,1,0,399300,0,2007,0,18998,2,17997.73,388468,2,N,,0,0.00,,0,,660,,0,0,Nor'easter,30000,0.00,340039,,,,,1,517957,,A,0,32,,1,0,NJ,Currently Unavailable,07601,34003,34003023200,340030232003,40.9,-74.0,2dbffc95-5da9-4e21-8cd0-5af1943d7c91
0,2025-09-09T00:00:00.000Z,,1,,2003-05-10T00:00:00.000Z,0,,,,A,0,3,,,1,0,,4,1977-07-01T00:00:00.000Z,1995-05-15T00:00:00.000Z,0.00,690.94,0.00,0,1,0,0,12500,2003,0,,0,0.00,,4,N,1690,2,690.94,0,0,,,,0,0,,,0.00,540021,,,,,1,,0,A,0,0,,1,0,WV,Currently Unavailable,26147,54013,,,38.9,-81.1,5c17f85b-7a3c-41d6-8659-8132b2c68b51
0,2025-09-09T00:00:00.000Z,,1,,1999-09-16T00:00:00.000Z,0,,,,X,0,,,,2,0,10,1,1990-01-01T00:00:00.000Z,1991-08-29T00:00:00.000Z,22954.93,0.00,0.00,1,1,0,190300,26000,1999,1,23454,0,22954.93,112803,4,N,,0,0.00,,0,,628,,0,0,Hurricane Floyd,20000,0.00,340054,,,,,1,141004,,A,0,0,,,0,NJ,Currently Unavailable,07646,34003,34003037100,340030371004,40.9,-74.0,138aa3b3-c4e4-4b0e-8135-b901d1d35fe1
0,2025-09-09T00:00:00.000Z,0,1,,2022-09-28T00:00:00.000Z,0,,,,AE,0,3,,,1,0,,11,1967-01-01T00:00:00.000Z,2018-05-24T00:00:00.000Z,112379.75,31908.63,0.00,0,RatingEngine,0,250000,100000,2022,0,122380,A,112379.75,277566,4,N,41909,A,31908.63,277566,,FL0222,,,,0,Hurricane Ian,30000,0.00,125130,125130,"NAPLES, CITY OF",,,1,296333,0,A,0,2,AE,1,0,FL,Currently Unavailable,34103,12021,12021000302,120210003022,26.2,-81.8,a61578a2-af43-4e28-9371-d79629904161
0,2025-09-09T00:00:00.000Z,0,1,,2017-08-29T00:00:00.000Z,0,1,,,B,0,3,,,1,0,,1,1980-01-01T00:00:00.000Z,2009-06-21T00:00:00.000Z,96257.60,80702.22,0.00,0,7,0,250000,100000,2017,1,86786,F,96257.60,254438,4,N,81952,F,80702.22,81952,0,,682,,0,0,Hurricane Harvey,30000,0.00,480514,480514,"VIDOR, CITY OF",,,0,318047,0,R,0,2,B,,0,TX,Currently Unavailable,77662,48361,48361022000,483610220002,30.1,-94.1,ebd95540-6e14-4abc-9c01-a8d265a8a5e3
0,2025-09-09T00:00:00.000Z,,1,,1980-08-11T00:00:00.000Z,0,,,,,0,2,,,2,0,10,1,1492-10-12T00:00:00.000Z,1980-02-21T00:00:00.000Z,2310.00,14.00,0.00,0,1,0,26600,5000,1980,0,2510,,2310.00,42700,4,N,214,,14.00,10000,0,,,,0,0,,,0.00,390421,,,,,1,0,0,A,0,1,,,0,OH,Currently Unavailable,43758,39115,,,39.7,-81.9,153aa6fb-9590-4095-9a38-310258d97611
0,2025-09-09T00:00:00.000Z,1,1,,2017-06-22T00:00:00.000Z,0,,,,X,0,,,,3,0,,1,1971-01-01T00:00:00.000Z,2013-03-11T00:00:00.000Z,11036.38,464.40,0.00,0,7,0,250000,100000,2017,1,11752,F,11036.38,423342,4,N,1714,F,464.40,179777,0,,,,0,0,,30000,0.00,260140,260140,"MIDLAND, CITY OF",,,1,441491,0,R,0,-7,X,1,0,MI,Currently Unavailable,48640,26111,26111291000,261112910004,43.6,-84.3,22eda92d-02e7-42a0-8a5c-624b9be261e3
0,2025-09-09T00:00:00.000Z,,1,,1989-07-14T00:00:00.000Z,0,3,0.0,,A,0,3,,,1,0,10,1,1980-07-01T00:00:00.000Z,1989-02-24T00:00:00.000Z,575.20,0.00,0.00,0,1,0,55000,10000,1989,0,1075,0,575.20,56700,4,N,,0,0.00,,0,,,,0,0,,,0.00,220105,,,,,1,0,,R,0,0,,,0,LA,Currently Unavailable,70506,22055,22055001904,220550019041,30.2,-92.1,d1029cb1-3511-4b70-a041-085591830bf2
0,2025-09-09T00:00:00.000Z,,1,,2004-09-25T00:00:00.000Z,0,,,,B,0,3,,,1,0,,4,1977-09-30T00:00:00.000Z,2004-04-01T00:00:00.000Z,,,,1,1,0,240500,0,2004,0,,1,0.00,,4,N,,,0.00,,0,,646,,0,0,Hurricane Jeanne,30000,0.00,120124,,,20,99,1,,,A,0,0,,,0,FL,Currently Unavailable,32963,12061,12061050505,120610505052,27.7,-80.4,5f552172-8a65-417d-9614-c787a350317f
