ABSOLUTE_ROWNUMBER,BEGIN_DATE,BEGIN_LOCATION,BEGIN_TIME,CZ_FIPS,CZ_NAME_STR,CZ_TIMEZONE,CZ_TYPE,DAMAGE_CROPS_NUM,DAMAGE_PROPERTY_NUM,DEATHS_DIRECT,DEATHS_INDIRECT,END_DATE,END_TIME,EPISODE_ID,EPISODE_NARRATIVE,EVENT_ID,EVENT_NARRATIVE,EVENT_TYPE,INJURIES_DIRECT,INJURIES_INDIRECT,MAGNITUDE,MAGNITUDE_TYPE,SOURCE,STATE_ABBR,TOR_F_SCALE,WFO,__source_file
387.0,10/28/2020,,1600,81,HARRISON (ZONE),CST-6,Z,0,40000000,0,1.0,10/28/2020,1600.0,153664,"A tropical depression formed in the northwestern Caribbean on the afternoon of October 24th. 9 hours later, it became the twenty-seventh named storm and eleventh hurricane of the exceptionally active 2020 Atlantic hurricane season. After meandering virtually in the same place, it finally began moving northwest and slowly strengthening before making its first landfall on the Yucatan Peninsula on October 26th. Zeta exited the Yucantan Peninsula weaker but still a strong tropical storm. The path of the storm began shifting from northwest to northeast, and heading straight towards Louisiana. In terms of intensity, Zeta slowly but steadily strengthened from this point all the way up until landfall. It reached the highest wind speed possible of a Category 2 storm, 110 mph.  Zeta produced extensive wind damage across coastal Mississippi with measured sustained winds up to 81 mph and gusts up to 104 mph. Thousands of power poles were downed and thousands of homes experienced minor damage. Storm surge ranged from a few feet to several feet. There were 2 fatalities and 75 injuries. Hurricane Zeta caused approximately $90 million worth of damage. ||Zeta was the record-tying sixth hurricane to make landfall in the United States and the record fifth named storm to strike Louisiana in 2020.",926246,"Hurricane Zeta produced hurricane force winds with wind gusts nearing or exceeding 100 mph, especially along the coast. Away from the coast, most places experienced sustained tropical storm force winds with at least a few hurricane force wind gusts. The winds caused widespread damage across the county. Thousands of homes suffered at least minor damage throughout the county with the worst damage near the coast. In that area, numerous homes suffered moderate to major damage, some from falling trees. One direct fatality was the result of a man drowning in storm surge near the Broadwater Marina. One indirect fatality was the result of a motorcyclist hitting a low hanging power line and being thrown from his motorcycle.",Hurricane (Typhoon),0,0.0,,,Emergency Manager,MS,,LIX,storm_data_search_results (3).csv
388.0,10/28/2020,,1600,82,JACKSON (ZONE),CST-6,Z,0,10000000,0,0.0,10/28/2020,1600.0,153664,"A tropical depression formed in the northwestern Caribbean on the afternoon of October 24th. 9 hours later, it became the twenty-seventh named storm and eleventh hurricane of the exceptionally active 2020 Atlantic hurricane season. After meandering virtually in the same place, it finally began moving northwest and slowly strengthening before making its first landfall on the Yucatan Peninsula on October 26th. Zeta exited the Yucantan Peninsula weaker but still a strong tropical storm. The path of the storm began shifting from northwest to northeast, and heading straight towards Louisiana. In terms of intensity, Zeta slowly but steadily strengthened from this point all the way up until landfall. It reached the highest wind speed possible of a Category 2 storm, 110 mph.  Zeta produced extensive wind damage across coastal Mississippi with measured sustained winds up to 81 mph and gusts up to 104 mph. Thousands of power poles were downed and thousands of homes experienced minor damage. Storm surge ranged from a few feet to several feet. There were 2 fatalities and 75 injuries. Hurricane Zeta caused approximately $90 million worth of damage. ||Zeta was the record-tying sixth hurricane to make landfall in the United States and the record fifth named storm to strike Louisiana in 2020.",926249,"Zeta produced sustained tropical storm force winds across much of the county, with a few unofficial reports of hurricane force wind gusts. Widespread damage to trees and power lines occurred, with several areas becoming inaccessible due to debris. At least minor damage was reported to over 1000 homes, with several suffering moderate to major damage, mainly as a result of falling trees.",Hurricane (Typhoon),0,0.0,,,Emergency Manager,MS,,LIX,storm_data_search_results (3).csv
389.0,10/28/2020,,1600,80,HANCOCK (ZONE),CST-6,Z,0,40000000,0,0.0,10/28/2020,1600.0,153664,"A tropical depression formed in the northwestern Caribbean on the afternoon of October 24th. 9 hours later, it became the twenty-seventh named storm and eleventh hurricane of the exceptionally active 2020 Atlantic hurricane season. After meandering virtually in the same place, it finally began moving northwest and slowly strengthening before making its first landfall on the Yucatan Peninsula on October 26th. Zeta exited the Yucantan Peninsula weaker but still a strong tropical storm. The path of the storm began shifting from northwest to northeast, and heading straight towards Louisiana. In terms of intensity, Zeta slowly but steadily strengthened from this point all the way up until landfall. It reached the highest wind speed possible of a Category 2 storm, 110 mph.  Zeta produced extensive wind damage across coastal Mississippi with measured sustained winds up to 81 mph and gusts up to 104 mph. Thousands of power poles were downed and thousands of homes experienced minor damage. Storm surge ranged from a few feet to several feet. There were 2 fatalities and 75 injuries. Hurricane Zeta caused approximately $90 million worth of damage. ||Zeta was the record-tying sixth hurricane to make landfall in the United States and the record fifth named storm to strike Louisiana in 2020.",925471,"Zeta produced hurricane force winds with wind gusts nearing or exceeding 100 mph, especially near the coast. Away from the coast, most places experienced sustained tropical storm force winds with at least a few hurricane force wind gusts. Zeta's winds resulted in widespread damage across the county including snapped|trees, downed power lines and power poles. At the peak, about 77 percent of the county was without power. Hundreds of homes and dozens of businesses were also damaged, some from falling trees. One home collapsed when its 18ft pilings gave way in the wind. However, inspection of the structure suggests the pilings were not|properly reinforced. The county ordered mandatory evacuations of low lying areas near the coast and opened several shelters.",Hurricane (Typhoon),0,0.0,,,Emergency Manager,MS,,LIX,storm_data_search_results (3).csv
390.0,10/28/2020,,1600,66,LOWER TERREBONNE (ZONE),CST-6,Z,0,25000000,0,0.0,10/28/2020,1600.0,153663,"A tropical depression formed in the northwestern Caribbean on the afternoon of October 24th. 9 hours later, it became the twenty-seventh named storm and eleventh hurricane of the exceptionally active 2020 Atlantic hurricane season. After meandering virtually in the same place, it finally began moving northwest and slowly strengthening before making its first landfall on the Yucatan Peninsula on October 26th. Zeta exited the Yucantan Peninsula weaker but still a strong tropical storm. The path of the storm began shifting from northwest to northeast, and heading straight towards Louisiana. In terms of intensity, Zeta slowly but steadily strengthened from this point all the way up until landfall. It reached the highest wind speed possible of a Category 2 storm, 110 mph. Zeta produced extensive wind damage across southeast Louisiana with measured sustained winds up to 87 mph and gusts up to 110 mph. Thousands of power poles were downed and thousands of homes experienced minor damage. Storm surge ranged from a few feet to several feet. There were a total of 1 fatality and 1 injury. Hurricane Zeta caused approximately $1 billion worth of damage. ||Zeta was the record-tying sixth hurricane to make landfall in the United States and the record fifth named storm to strike Louisiana in 2020.",925328,"Zeta produced sustained hurricane force winds with gusts over 100 mph that led to widespread wind damage especially through Chauvin and Cocodrie near where the hurricane made landfall. The wind snapped or downed |hundreds of power poles along with trees an power lines. At the peak, almost two thirds of the parish was without power. A large carport was collapsed and torn from a house and there was also siding and roof damage to hundreds of homes. At least one home was flipped, though it appears the home was not anchored.",Hurricane (Typhoon),0,0.0,,,Emergency Manager,LA,,LIX,storm_data_search_results (3).csv
391.0,10/28/2020,,1600,65,UPPER TERREBONNE (ZONE),CST-6,Z,0,25000000,0,0.0,10/28/2020,1600.0,153663,"A tropical depression formed in the northwestern Caribbean on the afternoon of October 24th. 9 hours later, it became the twenty-seventh named storm and eleventh hurricane of the exceptionally active 2020 Atlantic hurricane season. After meandering virtually in the same place, it finally began moving northwest and slowly strengthening before making its first landfall on the Yucatan Peninsula on October 26th. Zeta exited the Yucantan Peninsula weaker but still a strong tropical storm. The path of the storm began shifting from northwest to northeast, and heading straight towards Louisiana. In terms of intensity, Zeta slowly but steadily strengthened from this point all the way up until landfall. It reached the highest wind speed possible of a Category 2 storm, 110 mph. Zeta produced extensive wind damage across southeast Louisiana with measured sustained winds up to 87 mph and gusts up to 110 mph. Thousands of power poles were downed and thousands of homes experienced minor damage. Storm surge ranged from a few feet to several feet. There were a total of 1 fatality and 1 injury. Hurricane Zeta caused approximately $1 billion worth of damage. ||Zeta was the record-tying sixth hurricane to make landfall in the United States and the record fifth named storm to strike Louisiana in 2020.",925327,"Zeta hurricane force winds downed hundreds of power poles along with trees an power lines. At the peak, almost two thirds of the parish was without power. A large carport was collapsed and torn from a house and there was also siding and roof damage to hundreds of homes.",Hurricane (Typhoon),0,0.0,,,Emergency Manager,LA,,LIX,storm_data_search_results (3).csv
392.0,10/28/2020,,1600,62,ORLEANS (ZONE),CST-6,Z,0,25000000,1,0.0,10/28/2020,1600.0,153663,"A tropical depression formed in the northwestern Caribbean on the afternoon of October 24th. 9 hours later, it became the twenty-seventh named storm and eleventh hurricane of the exceptionally active 2020 Atlantic hurricane season. After meandering virtually in the same place, it finally began moving northwest and slowly strengthening before making its first landfall on the Yucatan Peninsula on October 26th. Zeta exited the Yucantan Peninsula weaker but still a strong tropical storm. The path of the storm began shifting from northwest to northeast, and heading straight towards Louisiana. In terms of intensity, Zeta slowly but steadily strengthened from this point all the way up until landfall. It reached the highest wind speed possible of a Category 2 storm, 110 mph. Zeta produced extensive wind damage across southeast Louisiana with measured sustained winds up to 87 mph and gusts up to 110 mph. Thousands of power poles were downed and thousands of homes experienced minor damage. Storm surge ranged from a few feet to several feet. There were a total of 1 fatality and 1 injury. Hurricane Zeta caused approximately $1 billion worth of damage. ||Zeta was the record-tying sixth hurricane to make landfall in the United States and the record fifth named storm to strike Louisiana in 2020.",925293,"Zeta produced widespread damage due to high winds. A Weatherflow station near the border of St. Bernard and Orleans parishes on |Bayou Bienvenue recorded a maximum sustained wind of 87 mph with peak gust of 112 mph, though it should be noted that at 27.4m. The station is elevated higher than the standard observation height of 10m. Trees, power lines and power poles were snapped throughout the parish with the parish responding to around 550 tree emergencies. 40 city facilities suffered minor structural damage in addition to 400 residential and commercial buildings. 10 buildings sustained major damage. 1 indirect fatality occurred due to electrocution and one injury due to falling debris from a roof collapse.",Hurricane (Typhoon),1,0.0,,,Emergency Manager,LA,,LIX,storm_data_search_results (3).csv
393.0,10/28/2020,,1600,61,UPPER JEFFERSON (ZONE),CST-6,Z,0,25000000,0,0.0,10/28/2020,1600.0,153663,"A tropical depression formed in the northwestern Caribbean on the afternoon of October 24th. 9 hours later, it became the twenty-seventh named storm and eleventh hurricane of the exceptionally active 2020 Atlantic hurricane season. After meandering virtually in the same place, it finally began moving northwest and slowly strengthening before making its first landfall on the Yucatan Peninsula on October 26th. Zeta exited the Yucantan Peninsula weaker but still a strong tropical storm. The path of the storm began shifting from northwest to northeast, and heading straight towards Louisiana. In terms of intensity, Zeta slowly but steadily strengthened from this point all the way up until landfall. It reached the highest wind speed possible of a Category 2 storm, 110 mph. Zeta produced extensive wind damage across southeast Louisiana with measured sustained winds up to 87 mph and gusts up to 110 mph. Thousands of power poles were downed and thousands of homes experienced minor damage. Storm surge ranged from a few feet to several feet. There were a total of 1 fatality and 1 injury. Hurricane Zeta caused approximately $1 billion worth of damage. ||Zeta was the record-tying sixth hurricane to make landfall in the United States and the record fifth named storm to strike Louisiana in 2020.",925167,"Zeta produced widespread wind damage throughout the parish as a result of strong winds. While no official stations in the parish reported sustained hurricane force winds, several home weather stations on the west bank of the parish failed when power was lost before the strongest winds arrived. Downed trees, power lines and power poles were common throughout the parish with 72 percent of the parish losing power at the peak. Structural damage was mostly minor, but several homes did suffer moderate to major damage, including a few homes with their roofs removed or damaged and one report of a mobile home completely destroyed. additional damage was caused by falling trees.",Hurricane (Typhoon),0,0.0,,,Emergency Manager,LA,,LIX,storm_data_search_results (3).csv
394.0,10/28/2020,,1600,59,UPPER LAFOURCHE (ZONE),CST-6,Z,0,25000000,0,0.0,10/28/2020,1600.0,153663,"A tropical depression formed in the northwestern Caribbean on the afternoon of October 24th. 9 hours later, it became the twenty-seventh named storm and eleventh hurricane of the exceptionally active 2020 Atlantic hurricane season. After meandering virtually in the same place, it finally began moving northwest and slowly strengthening before making its first landfall on the Yucatan Peninsula on October 26th. Zeta exited the Yucantan Peninsula weaker but still a strong tropical storm. The path of the storm began shifting from northwest to northeast, and heading straight towards Louisiana. In terms of intensity, Zeta slowly but steadily strengthened from this point all the way up until landfall. It reached the highest wind speed possible of a Category 2 storm, 110 mph. Zeta produced extensive wind damage across southeast Louisiana with measured sustained winds up to 87 mph and gusts up to 110 mph. Thousands of power poles were downed and thousands of homes experienced minor damage. Storm surge ranged from a few feet to several feet. There were a total of 1 fatality and 1 injury. Hurricane Zeta caused approximately $1 billion worth of damage. ||Zeta was the record-tying sixth hurricane to make landfall in the United States and the record fifth named storm to strike Louisiana in 2020.",925139,"Zeta produced widespread damage throughout the parish as a result of strong winds. The winds downed trees and power lines throughout the parish and also resulted in structural damage. According to local officials, 23 homes were destroyed, 59 suffered major damage and 118 sustained minor damage. At least one large metal commercial building collapsed. The damage in upper Lafourche was consistent with category 1 hurricane wind speeds.",Hurricane (Typhoon),0,0.0,,,Emergency Manager,LA,,LIX,storm_data_search_results (3).csv
395.0,10/28/2020,,1600,67,LOWER LAFOURCHE (ZONE),CST-6,Z,0,25000000,0,0.0,10/28/2020,1600.0,153663,"A tropical depression formed in the northwestern Caribbean on the afternoon of October 24th. 9 hours later, it became the twenty-seventh named storm and eleventh hurricane of the exceptionally active 2020 Atlantic hurricane season. After meandering virtually in the same place, it finally began moving northwest and slowly strengthening before making its first landfall on the Yucatan Peninsula on October 26th. Zeta exited the Yucantan Peninsula weaker but still a strong tropical storm. The path of the storm began shifting from northwest to northeast, and heading straight towards Louisiana. In terms of intensity, Zeta slowly but steadily strengthened from this point all the way up until landfall. It reached the highest wind speed possible of a Category 2 storm, 110 mph. Zeta produced extensive wind damage across southeast Louisiana with measured sustained winds up to 87 mph and gusts up to 110 mph. Thousands of power poles were downed and thousands of homes experienced minor damage. Storm surge ranged from a few feet to several feet. There were a total of 1 fatality and 1 injury. Hurricane Zeta caused approximately $1 billion worth of damage. ||Zeta was the record-tying sixth hurricane to make landfall in the United States and the record fifth named storm to strike Louisiana in 2020.",925164,"Zeta produced widespread damage throughout the parish as a result of strong winds. An unofficial weather station at Golden Meadow recorded maximum sustained winds of 87 mph with a peak wind gust of 110 mph. The winds downed trees and power lines throughout the parish and also resulted in structural damage. According to local officials, 23 homes were destroyed, 59 suffered major damage and 118 sustained minor damage. At least one large metal commercial building collapsed.",Hurricane (Typhoon),0,0.0,,,Emergency Manager,LA,,LIX,storm_data_search_results (3).csv
396.0,10/28/2020,,1600,68,LOWER JEFFERSON (ZONE),CST-6,Z,0,0,0,0.0,10/28/2020,1600.0,153663,"A tropical depression formed in the northwestern Caribbean on the afternoon of October 24th. 9 hours later, it became the twenty-seventh named storm and eleventh hurricane of the exceptionally active 2020 Atlantic hurricane season. After meandering virtually in the same place, it finally began moving northwest and slowly strengthening before making its first landfall on the Yucatan Peninsula on October 26th. Zeta exited the Yucantan Peninsula weaker but still a strong tropical storm. The path of the storm began shifting from northwest to northeast, and heading straight towards Louisiana. In terms of intensity, Zeta slowly but steadily strengthened from this point all the way up until landfall. It reached the highest wind speed possible of a Category 2 storm, 110 mph. Zeta produced extensive wind damage across southeast Louisiana with measured sustained winds up to 87 mph and gusts up to 110 mph. Thousands of power poles were downed and thousands of homes experienced minor damage. Storm surge ranged from a few feet to several feet. There were a total of 1 fatality and 1 injury. Hurricane Zeta caused approximately $1 billion worth of damage. ||Zeta was the record-tying sixth hurricane to make landfall in the United States and the record fifth named storm to strike Louisiana in 2020.",925171,"Zeta produced widespread wind damage throughout the parish as a result of strong winds. While no official stations in the parish reported sustained hurricane force winds, damage seen by NWS employees on a survey were consistent with category 2 hurricane wind speeds . Downed trees, power lines and power poles were common throughout the parish with 72 percent of the parish losing power at the peak. Structural damage was mostly minor, but several homes did suffer moderate to major damage, including a few homes with their roofs removed or damaged and one report of a mobile home completely destroyed. Additional damage was caused by falling trees.",Hurricane (Typhoon),0,0.0,,,Emergency Manager,LA,,LIX,storm_data_search_results (3).csv
397.0,10/28/2020,,1600,40,ST. TAMMANY (ZONE),CST-6,Z,0,15000000,0,0.0,10/28/2020,1600.0,153663,"A tropical depression formed in the northwestern Caribbean on the afternoon of October 24th. 9 hours later, it became the twenty-seventh named storm and eleventh hurricane of the exceptionally active 2020 Atlantic hurricane season. After meandering virtually in the same place, it finally began moving northwest and slowly strengthening before making its first landfall on the Yucatan Peninsula on October 26th. Zeta exited the Yucantan Peninsula weaker but still a strong tropical storm. The path of the storm began shifting from northwest to northeast, and heading straight towards Louisiana. In terms of intensity, Zeta slowly but steadily strengthened from this point all the way up until landfall. It reached the highest wind speed possible of a Category 2 storm, 110 mph. Zeta produced extensive wind damage across southeast Louisiana with measured sustained winds up to 87 mph and gusts up to 110 mph. Thousands of power poles were downed and thousands of homes experienced minor damage. Storm surge ranged from a few feet to several feet. There were a total of 1 fatality and 1 injury. Hurricane Zeta caused approximately $1 billion worth of damage. ||Zeta was the record-tying sixth hurricane to make landfall in the United States and the record fifth named storm to strike Louisiana in 2020.",925322,"Zeta produced tropical storm force winds and likely some hurricane force wind gusts which led to widespread damage to trees, power lines and some power poles across the parish. At the peak, roughly 60 percent of the parish was without power.",Hurricane (Typhoon),0,0.0,,,Emergency Manager,LA,,LIX,storm_data_search_results (3).csv
398.0,10/28/2020,,1600,64,UPPER ST. BERNARD (ZONE),CST-6,Z,0,25000000,0,0.0,10/28/2020,1600.0,153663,"A tropical depression formed in the northwestern Caribbean on the afternoon of October 24th. 9 hours later, it became the twenty-seventh named storm and eleventh hurricane of the exceptionally active 2020 Atlantic hurricane season. After meandering virtually in the same place, it finally began moving northwest and slowly strengthening before making its first landfall on the Yucatan Peninsula on October 26th. Zeta exited the Yucantan Peninsula weaker but still a strong tropical storm. The path of the storm began shifting from northwest to northeast, and heading straight towards Louisiana. In terms of intensity, Zeta slowly but steadily strengthened from this point all the way up until landfall. It reached the highest wind speed possible of a Category 2 storm, 110 mph. Zeta produced extensive wind damage across southeast Louisiana with measured sustained winds up to 87 mph and gusts up to 110 mph. Thousands of power poles were downed and thousands of homes experienced minor damage. Storm surge ranged from a few feet to several feet. There were a total of 1 fatality and 1 injury. Hurricane Zeta caused approximately $1 billion worth of damage. ||Zeta was the record-tying sixth hurricane to make landfall in the United States and the record fifth named storm to strike Louisiana in 2020.",925313,"Zeta produced widespread wind damage throughout the parish with trees, power lines and power poles snapping in the wind. Several trees fell on homes and cars. A Weatherflow station near the border of St. Bernard and Orleans parishes on Bayou Bienvenue recorded a maximum sustained wind of 87 mph with peak gust of 112 mph.  It should be noted that at 27.4m, the station is elevated higher than the standard observation height of 10m. At the peak, over 90 percent of the parish was without power. Several homes suffered significant roof damage with some losing portions of the roofing structure. Numerous trucks, trailers and boats were flipped along LA HWY 46 where they were parked to avoid storm surge flooding.",Hurricane (Typhoon),0,0.0,,,Emergency Manager,LA,,LIX,storm_data_search_results (3).csv
399.0,10/28/2020,,1600,69,LOWER PLAQUEMINES (ZONE),CST-6,Z,0,10000000,0,0.0,10/28/2020,1600.0,153663,"A tropical depression formed in the northwestern Caribbean on the afternoon of October 24th. 9 hours later, it became the twenty-seventh named storm and eleventh hurricane of the exceptionally active 2020 Atlantic hurricane season. After meandering virtually in the same place, it finally began moving northwest and slowly strengthening before making its first landfall on the Yucatan Peninsula on October 26th. Zeta exited the Yucantan Peninsula weaker but still a strong tropical storm. The path of the storm began shifting from northwest to northeast, and heading straight towards Louisiana. In terms of intensity, Zeta slowly but steadily strengthened from this point all the way up until landfall. It reached the highest wind speed possible of a Category 2 storm, 110 mph. Zeta produced extensive wind damage across southeast Louisiana with measured sustained winds up to 87 mph and gusts up to 110 mph. Thousands of power poles were downed and thousands of homes experienced minor damage. Storm surge ranged from a few feet to several feet. There were a total of 1 fatality and 1 injury. Hurricane Zeta caused approximately $1 billion worth of damage. ||Zeta was the record-tying sixth hurricane to make landfall in the United States and the record fifth named storm to strike Louisiana in 2020.",925302,"Zeta produced widespread wind damage throughout the parish with trees, power lines and power poles snapping in the wind. Hundreds of structures suffered minor wind damage and some experiencing major damage across the northern portion of the parish. At least one mobile home was completely destroyed, along with one large metal building. At the peak the parish experienced a near 100 percent power outage. The Belle chasse ASOS recorded a peak wind gust of 87 mph. Ahead of the storm, the parish issued voluntary evacuation orders for the entire East Bank of the parish as well as portions of the West Bank. 48 people sheltered in a parish shelter, and an unknown number evacuated to other areas.",Hurricane (Typhoon),0,0.0,,,Emergency Manager,LA,,LIX,storm_data_search_results (3).csv
400.0,10/28/2020,,1600,70,LOWER ST. BERNARD (ZONE),CST-6,Z,0,25000000,0,0.0,10/28/2020,1600.0,153663,"A tropical depression formed in the northwestern Caribbean on the afternoon of October 24th. 9 hours later, it became the twenty-seventh named storm and eleventh hurricane of the exceptionally active 2020 Atlantic hurricane season. After meandering virtually in the same place, it finally began moving northwest and slowly strengthening before making its first landfall on the Yucatan Peninsula on October 26th. Zeta exited the Yucantan Peninsula weaker but still a strong tropical storm. The path of the storm began shifting from northwest to northeast, and heading straight towards Louisiana. In terms of intensity, Zeta slowly but steadily strengthened from this point all the way up until landfall. It reached the highest wind speed possible of a Category 2 storm, 110 mph. Zeta produced extensive wind damage across southeast Louisiana with measured sustained winds up to 87 mph and gusts up to 110 mph. Thousands of power poles were downed and thousands of homes experienced minor damage. Storm surge ranged from a few feet to several feet. There were a total of 1 fatality and 1 injury. Hurricane Zeta caused approximately $1 billion worth of damage. ||Zeta was the record-tying sixth hurricane to make landfall in the United States and the record fifth named storm to strike Louisiana in 2020.",925314,"Zeta produced widespread wind damage throughout the parish with trees, power lines and power poles snapping in the wind. Several trees fell on homes and cars. A Weatherflow station near the border of St. Bernard and Orleans parishes on Bayou Bienvenue recorded a maximum sustained wind of 87 mph with peak gust of 112 mph.  It should be noted that at 27.4m, the station is elevated higher than the standard observation height of 10m. At the peak, over 90 percent of the parish was without power. Several homes suffered significant roof damage with some losing portions of the roofing structure. Numerous trucks, trailers and boats were flipped along LA HWY 46 where they were parked to avoid storm surge flooding.",Hurricane (Typhoon),0,0.0,,,Emergency Manager,LA,,LIX,storm_data_search_results (3).csv
401.0,04/14/2021,,0,1,BELAU (ZONE),GST10,Z,2000000,3900000,0,0.0,04/16/2021,2300.0,157069,"Typhoon Surigae passed over the Republic of Palau and Yap State in the Federated States of Micronesia from April 14th to the 16th. It caused some damage across Palau, but fortunately no deaths.",949403,"Typhoon Surigae began as a weak tropical disturbance well to the southwest of Weno, Chuuk. On April 9, the Joint Typhoon Warning Center (JTWC) opened Invest Area 94W on a weak circulation centered near 6N146E.||By the afternoon of the 13th the Joint Typhoon Warning Center made the circulation an invest area, Invest 94W, as it was located east of Palau near 7N138E.||The circulation became Tropical Depression 02W in the early morning of the 14th of April as it was located near 8N137E. The system continued to intensify and later in the morning of the 14th it became Tropical Storm Surigae ||Surigae continued to intensify as it moved slowly west and than west-southwest and by the morning of the  16th it became a typhoon when it was located 40 miles north of Kayangel in Palau. This was the time of closest  approach to Koror and Kayangel. Surigae when it was a minimal typhoon with maximum sustained winds of 75 mph. As it moved away from Palau and Kayangel its intensification was more rapid as it became better organized over the next 24 hours. Along with this intensification was an increasing size of the wind field associated with the strengthening typhoon. This enlarged wind field  required the Tropical Storm Warning at Koror and the Typhoon Warning at Kayangel to remain in place even though Surigae was moving away from Palau.|There was an estimated 4 to 5 feet of storm surge evident across windward coastlines of Palau, with maximum inundation experienced during the high tide in the early morning hours of Friday, 16 April.||Impacts were numerous across the Republic of Palau, which saw tropical storm-force conditions|across Koror and the coastal waters (extending 40 miles out to sea from Koror). Stronger conditions|were felt farther north across Kayangel, due to its closer proximity to the center of Surigae.||Damage reports from the Government of Palau state:|150 homes destroyed; 1000 homes with minor damage.|Estimated $4.8 million in damage; $2 mil of that in the food sector; $1 mil in infrastructure|Damaged: 12 of 18 public schools; 4 of 6 private schools; 5 of 10 Head Start locations|Populations in need of assistance:|People with damage or destroyed homes now living with host families|People with compromised water, electricity or loss of livelihoods|Emergency needs estimated for 3650 households||The Palau Public Utilities Corporation (PPUC) and Palau National Communications Corporation (PNCC) sustained heavy losses due to damaged equipment and materials. The labor required to restore services is estimated at $1.1 million.||Surigae caused extensive damage to vegetation and public infrastructure, i.e. roads, airport, seaports, and buildings in various states in Palau. High winds and storm surge left behind extensive debris, blocking roads and driveways.||Of note, 100% of homes on Kayangel (population approximately 70) had damage. All communications were lost with Kayangel during the passage of Surigae, with some restoration about 12 hours later, or late in the day on 16 April. Immediately following the passage, approximately 350 people across Koror and Kayangel were in shelters, with all 18 public schools open as storm shelters.||On the waters, the humanitarian/small cargo ship, Rim Nativa (WRN Ambassador with WFO Guam) was moored in a protected harbor in advance of the storm. Late on 15 April and early 16 April, during peak storm conditions, the mooring broke as well as the ship���s steering failed. The ship���s captain and 4 others on board were adrift in the harbor, eventually pushed up against several rock islands and taking about 8-12 hours of repeated beatings. The captain sent a midnight message to the WFO Guam WCM as|well as messages to officials in Palau. Rescuers were able to help bring the Rim Nativa to safer anchorage near Sam���s Dock, Koror, to ride out the remainder of the storm. Reports from USCG Guam was that ���eyes were on the ship and it was afloat.���||There were no reported injuries or deaths. One elderly woman was reported missing for a period of time but was soon located and safe.||Continued strengthening saw Surigae become a Super Typhoon by the evening of the 17th when it was located near 12N130E or 435 miles to the northwest of Koror, Palau. A Super-typhoon is one that has maximum sustained winds of 150 mph or greater.||PTKR |Max Sustained Winds: 35kt April 15/09z and April 15/20z |Max Gust 56kt April 15/22|Lowest Sea Level Pres. A2950 at April 16/0450z)  998.9mb|997.2mb at April 16/06z.||Rainfall for PTKR WSO Palau from April 11/00Z to April 18/00 was 14.32 inches.",Hurricane (Typhoon),0,0.0,,,Local Official,XX,,GUM,storm_data_search_results (3).csv
402.0,08/29/2021,,0,63,UPPER PLAQUEMINES (ZONE),CST-6,Z,0,100000000,0,0.0,08/30/2021,600.0,162128,"The ninth named storm, fourth hurricane, and second major hurricane of the 2021 Atlantic hurricane season, Ida originated from a tropical wave in the Caribbean Sea on August 23rd. On August 26th, the wave developed into a tropical depression, which organized further and became Tropical Storm Ida later that day, near Grand Cayman. On a northwestward track, Ida intensified into a hurricane on August 27, just before moving over western Cuba. A day later, the hurricane underwent rapid intensification over the Gulf of Mexico as it passed over a warm core eddy and reached major hurricane strength. It was just under 72 hours from tropical depression formation to category 4 strength with 150 mph winds. Ida remained at its peak intensity of 150 mph winds and a minimum central pressure of 929 millibars as it made landfall near Port Fourchon midday on August 29th. It didn���t weaken to a tropical storm until it reached near the Louisiana/Mississippi border. ||Ida produced extensive to catastrophic damage across southeast Louisiana. On Grand Isle, around 40% of the structures were destroyed and the island was uninhabitable. Near 75% of the structures in Lafourche Parish were damaged or destroyed and likely similar numbers in Terrebonne Parish. 100+ mph wind gusts reached as far inland as Interstate 12. These winds damaged more than 30,000 poles, over 36,000 spans of wire and nearly 6,000 transformers. Of those more than 30,000 Louisiana poles, nearly 80% of those broken or damaged are from the most heavily impacted areas.|In total, the number of damaged or destroyed poles from Ida is more than hurricanes Katrina, Ike, Delta and Zeta combined. Due to major destruction to the power grid across the region, over 1 million customers were without power after landfall. Some of those power outages near the Louisiana coast lasted for around 4 weeks. |||The Louisiana Department of Health reported 3 direct fatalities and 28 indirect fatalities. Excessive heat and carbon monoxide poisoning were the most common causes of death. Indirect injuries associated with Ida: 351 heat-related, 183 carbon monoxide exposure, and 3 electrocutions. Storm surge ranged from a few feet to 10 to 15 feet. Hurricane Ida caused approximately $30 billion worth of damage.",978985,"Wind damage was common throughout the upper portions of the parish, with numerous trees downed and many homes suffering minor to moderate roof damage. A few were shifted off their foundations in the lower portion of the parish. Power lines and poles were damaged parish-wide, and nearly the entire parish was left without power following the storm.",Hurricane (Typhoon),0,0.0,,,Emergency Manager,LA,,LIX,storm_data_search_results (3).csv
